id,nombre,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,estadoOperativo,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,fechaInstalacion,CODIGO_INTERNO,CONTRATO_COD,modelo,tipo,accesibilidad,IndicadorExposicion
9446472,banco pedales en areas de mayores,84,pilar,8,fuencarral - el pardo,operativo,439711.736,4481268.702,etrs89,40.47991923,-3.71128651,paseo,de la vaguada,11,28029,paseo de la vaguada 11,20095215,1996-01-01,m082507,ae21,,mayores,no,bajo
9433341,banco pedales en areas de mayores,156,san juan bautista,15,ciudad lineal,operativo,444369.981,4478047.981,etrs89,40.45123056,-3.65604931,parque,parque san juan bautista,9433341_NUM_VIA_desconocido,28043,parque san juan bautista.,11111496,2023-09-05,m151606,ae21,,mayores,no,alto
9470463,ejercicio de cintura en areas de mayores,82,fuentelarreina,8,fuencarral - el pardo,operativo,437721.586,4481978.672,etrs89,40.48616799,-3.73483443,calle,lili alvarez con calle madre teresa de calcuta,9470463_NUM_VIA_desconocido,28049,calle lili alvarez con calle madre teresa de calcuta    ,31054537,2024-03-11,m082609,ae21,,mayores,no,bajo
9446473,banco pedales en areas de mayores,84,pilar,8,fuencarral - el pardo,operativo,439719.144,4481288.81,etrs89,40.48010091,-3.71120103,paseo,de la vaguada,11,28029,paseo de la vaguada 11,20095215,2024-03-26,m082508,ae21,,mayores,no,alto
9495205,ejercicio de brazos en areas de mayores,73,trafalgar,7,chamberi,operativo,440516.091,4476057.83,etrs89,40.43303555,-3.70130907,plaza,olavide,3,28010,"pza · plaza olavide 3 , ascendiente 1: 073 · traf",20013816,2026-04-24,m070110,ae21,,mayores,no,alto
9446464,ejercicio de cintura en areas de mayores,84,pilar,8,fuencarral - el pardo,operativo,439696.919,4481282.989,etrs89,40.48004686,-3.71146267,paseo,de la vaguada,11,28029,paseo de la vaguada 11,20095215,2024-03-26,m082503,ae21,,mayores,no,bajo
9470338,ejercicio de brazos en areas de mayores,82,fuentelarreina,8,fuencarral - el pardo,operativo,437725.158,4481975.365,etrs89,40.48613846,-3.73479196,calle,lili alvarez con calle madre teresa de calcuta,9470338_NUM_VIA_desconocido,28049,calle lili alvarez con calle madre teresa de calcuta    ,31054537,2024-03-11,m082605,ae21,,mayores,no,bajo
9435358,ejercicio de brazos en areas de mayores,182,santa eugenia,18,villa de vallecas,operativo,448002.355,4470055.027,etrs89,40.3794601,-3.61256148,9435358_TIPO_VIA_desconocido,real de arganda 49,9435358_NUM_VIA_desconocido,28031,real de arganda 49,20076142,2023-12-12,m181011,ae21,,mayores,no,bajo
9446555,banco pedales en areas de mayores,111,comillas,11,carabanchel,operativo,439547.424,4471622.459,etrs89,40.39300985,-3.71230727,plaza,inmaculada concepcion,1,28019,plaza inmaculada concepcion 1,31007680,2020-03-24,m113004,ae21,,mayores,no,medio
9435352,ejercicio de muñeca en areas de mayores,182,santa eugenia,18,villa de vallecas,operativo,447938.756,4470076.558,etrs89,40.3796501,-3.61331243,9435352_TIPO_VIA_desconocido,real de arganda 49,9435352_NUM_VIA_desconocido,28031,real de arganda 49,20076142,2023-12-12,m181010,ae21,,mayores,no,alto
4987171,ejercicio de muñeca en areas de mayores,117,abrantes,11,carabanchel,operativo,438560.793,4470598.147,etrs89,40.38371017,-3.72383299,4987171_TIPO_VIA_desconocido,pz setubal,4987171_NUM_VIA_desconocido,28025,"pz setubal, 000004",11079400,1996-01-01,m111707,ae21,ejercicio de muñeca,mayores,no,medio
4987166,banco pedales en areas de mayores,116,buenavista,11,carabanchel,operativo,435942.537,4469534.164,etrs89,40.37392817,-3.75456999,calle,azcoitia,31,28044,"azcoitia, 000031",31046075,2018-12-07,m111604,ae21,banco de pedales,mayores,no,bajo
4986220,ejercicio de dedos en areas de mayores,83,peñagrande,8,fuencarral - el pardo,operativo,439214.52,4481877.25,etrs89,40.48536499,-3.71721063,calle,valle de pinares llanos,1,28035,parque ana tutor,20075089,2018-11-26,m081506,ae21,marquesina,mayores,no,bajo
4986215,ejercicio de muñeca en areas de mayores,83,peñagrande,8,fuencarral - el pardo,operativo,439217.96,4481880.03,etrs89,40.48539029,-3.71717031,calle,valle de pinares llanos,1,28035,parque ana tutor,20075089,2018-11-26,m081504,ae21,marquesina,mayores,no,alto
4986213,banco pedales en areas de mayores,83,peñagrande,8,fuencarral - el pardo,operativo,439242.84,4481852.77,etrs89,40.48514654,-3.71687416,calle,valle de pinares llanos,1,28035,parque ana tutor,20075089,2018-11-26,m081502,ae21,,mayores,no,medio
4985704,banco pedales en areas de mayores,121,orcasitas,12,usera,operativo,440031.457,4468749.327,etrs89,40.36716217,-3.70633399,ronda,cooperativas,4,28041,"rda cooperativas, 000004",11080737,2020-11-18,m121502,ae21,banco de pedales,mayores,no,bajo
4985701,ejercicio de muñeca en areas de mayores,121,orcasitas,12,usera,operativo,440026.316,4468754.141,etrs89,40.36720516,-3.706395,ronda,cooperativas,4,28041,"rda cooperativas, 000004",11080737,2007-01-01,m121505,ae21,ejercicio de muñeca,mayores,no,alto
4985697,banco pedales en areas de mayores,121,orcasitas,12,usera,operativo,440031.159,4468754.547,etrs89,40.36720917,-3.706338,ronda,cooperativas,4,28041,"rda cooperativas, 000004",11080737,2018-11-20,m121501,ae21,banco de pedales,mayores,no,medio
4983394,banco pedales en areas de mayores,172,san cristobal,17,villaverde,operativo,441780.514,4466411.674,etrs89,40.34622717,-3.68552099,calle,benimamet,137,28021,"benimamet, 000137",31009948,2018-11-14,m170313,ae21,banco de pedales,mayores,no,alto
4796524,banco pedales en areas de mayores,181,casco historico de vallecas,18,villa de vallecas,operativo,447519.653,4470289.615,etrs89,40.38154317,-3.61826699,4796524_TIPO_VIA_desconocido,puerto del bruch,4796524_NUM_VIA_desconocido,28031,"puerto del bruch, 000009",11130135,2018-02-06,m180502,ae21,,mayores,no,alto
4796523,banco pedales en areas de mayores,181,casco historico de vallecas,18,villa de vallecas,operativo,447517.291,4470291.851,etrs89,40.38156317,-3.618295,4796523_TIPO_VIA_desconocido,puerto del bruch,4796523_NUM_VIA_desconocido,28031,"puerto del bruch, 000009",11130135,2018-02-06,m180501,ae21,,mayores,no,alto
4796522,banco pedales en areas de mayores,181,casco historico de vallecas,18,villa de vallecas,operativo,447522.18,4470286.822,etrs89,40.38151817,-3.61823699,4796522_TIPO_VIA_desconocido,puerto del bruch,4796522_NUM_VIA_desconocido,28031,"puerto del bruch, 000009",11130135,2006-02-18,m180503,ae21,,mayores,no,bajo
4796518,ejercicio de brazos en areas de mayores,181,casco historico de vallecas,18,villa de vallecas,operativo,447513.547,4470290.545,etrs89,40.38155116,-3.618339,4796518_TIPO_VIA_desconocido,puerto del bruch,4796518_NUM_VIA_desconocido,28031,"puerto del bruch, 000009",11130135,2018-02-06,m180510,ae21,,mayores,no,medio
4796516,ejercicio de dedos en areas de mayores,181,casco historico de vallecas,18,villa de vallecas,operativo,447521.983,4470282.938,etrs89,40.38148317,-3.61823899,4796516_TIPO_VIA_desconocido,puerto del bruch,4796516_NUM_VIA_desconocido,28031,"puerto del bruch, 000007",11130134,2006-02-18,m180506,ae21,,mayores,no,medio
4796174,banco pedales en areas de mayores,133,palomeras bajas,13,puente de vallecas,operativo,443953.566,4469968.503,etrs89,40.37841817,-3.66024799,calle,puerto de balbaran,127,28018,"puerto de balbaran, 000127",20081324,2010-03-17,m131103,ae21,,mayores,no,medio
4795606,banco pedales en areas de mayores,21,imperial,2,arganzuela,operativo,439419.04,4473179.97,etrs89,40.40703133,-3.71396811,travesia,gil imon,11 b,28005,,31041969,2018-06-28,m020205,ae21,,mayores,no,medio
4793950,banco pedales en areas de mayores,21,imperial,2,arganzuela,operativo,439417.72,4473180.63,etrs89,40.40703718,-3.71398373,travesia,gil imon,11,28005,,20007232,2016-06-13,m020204,ae21,banco pedales dobles,mayores,no,medio
4781565,banco pedales en areas de mayores,31,pacifico,3,retiro,operativo,442458.91,4472570.99,etrs89,40.40176097,-3.67808955,plaza,daoiz y velarde,5,28007,,31052306,2017-12-18,m031309,ae21,,mayores,no,alto
4781564,banco pedales en areas de mayores,31,pacifico,3,retiro,operativo,442460.63,4472570.86,etrs89,40.40175992,-3.67806927,plaza,daoiz y velarde,5,28007,,31052306,2017-12-18,m031308,ae21,,mayores,no,medio
4750017,ejercicio de brazos en areas de mayores,215,corralejos,21,barajas,operativo,449708.91,4479812.22,etrs89,40.46746406,-3.59323004,calle,bahia de santa pola,68,28042,c bahia de santa pola 68,20143672,2017-12-18,m210904,ae21,,mayores,no,alto
4750016,banco pedales en areas de mayores,215,corralejos,21,barajas,operativo,449705.33,4479811.22,etrs89,40.46745483,-3.59327219,calle,bahia de santa pola,68,28042,"bahia de santa pola, 68",20143672,2017-12-18,m210903,ae21,,mayores,no,alto
4750014,ejercicio de dedos en areas de mayores,211,alameda de osuna,21,barajas,operativo,450601.48,4478886.65,etrs89,40.45917951,-3.58262983,calle,bergantin,26,28042,c bergantin 26,31043159,2017-12-18,m210804,ae21,,mayores,no,alto
4750013,banco pedales en areas de mayores,211,alameda de osuna,21,barajas,operativo,450600.55,4478884.82,etrs89,40.45916297,-3.58264065,calle,bergantin,26,28042,"bergantin, 26",31043159,2017-12-18,m210803,ae21,,mayores,no,medio
4750009,ejercicio de brazos en areas de mayores,215,corralejos,21,barajas,operativo,449705.19,4479818.65,etrs89,40.46752176,-3.59327443,calle,bahia de santa pola,68,28042,c bahia de santa pola 68,20143672,2017-12-18,m210907,ae21,,mayores,no,alto
4750007,ejercicio de dedos en areas de mayores,215,corralejos,21,barajas,operativo,449706.49,4479816.4,etrs89,40.46750157,-3.59325892,calle,bahia de santa pola,68,28042,c bahia de santa pola 68,20143672,2017-12-18,m210905,ae21,,mayores,no,alto
4750005,ejercicio de muñeca en areas de mayores,211,alameda de osuna,21,barajas,operativo,450602.18,4478887.73,etrs89,40.45918928,-3.58262166,calle,bergantin,26,28042,c bergantin 26,31043159,2017-12-18,m210806,ae21,,mayores,no,bajo
4749996,ejercicio de cintura en areas de mayores,205,rosas,20,san blas - canillejas,operativo,448875.55,4475701.53,etrs89,40.43038162,-3.60272886,calle,liverpool,1,28022,c liverpool 1,20104263,2017-12-18,m201308,ae21,,mayores,no,medio
4749995,ejercicio de muñeca en areas de mayores,205,rosas,20,san blas - canillejas,operativo,448875.48,4475702.55,etrs89,40.43039081,-3.60272977,calle,liverpool,1,28022,c liverpool 1,20104263,2017-12-18,m201307,ae21,,mayores,no,alto
4749994,ejercicio de brazos en areas de mayores,205,rosas,20,san blas - canillejas,operativo,448878.18,4475698.58,etrs89,40.43035521,-3.60269762,calle,liverpool,1,28022,c liverpool 1,20104263,2018-12-17,m201306,ae21,,mayores,no,bajo
4749987,ejercicio de brazos en areas de mayores,205,rosas,20,san blas - canillejas,operativo,448221.58,4474590.41,etrs89,40.42033151,-3.61034791,calle,marsella,4,28022,c marsella 4,20144545,2017-12-18,m201205,ae21,,mayores,no,alto
4749985,banco pedales en areas de mayores,205,rosas,20,san blas - canillejas,operativo,448228.24,4474593.55,etrs89,40.42036021,-3.61026966,calle,marsella,4,28022,"marsella, 4",20144545,2017-12-18,m201203,ae21,,mayores,no,medio
4749982,ejercicio de cintura en areas de mayores,165,apostol santiago,16,hortaleza,operativo,444469.72,4480842.64,etrs89,40.47641289,-3.6551177,carretera,estacion de hortaleza,7,28033,carretera estacion de hortaleza 7,20094422,2017-12-18,m161108,ae21,cmc 106,mayores,no,medio
4749981,ejercicio de brazos en areas de mayores,165,apostol santiago,16,hortaleza,operativo,444467.35,4480840.1,etrs89,40.47638985,-3.65514544,carretera,estacion de hortaleza,7,28033,carretera estacion de hortaleza 7,20094422,2017-12-18,m161107,ae21,cmc 105,mayores,no,alto
4749980,ejercicio de muñeca en areas de mayores,165,apostol santiago,16,hortaleza,operativo,444470.12,4480842.62,etrs89,40.47641273,-3.65511298,carretera,estacion de hortaleza,7,28033,carretera estacion de hortaleza 7,20094422,2017-12-18,m161106,ae21,cmc 104,mayores,no,bajo
4749979,ejercicio de brazos en areas de mayores,165,apostol santiago,16,hortaleza,operativo,444466.54,4480843.05,etrs89,40.47641637,-3.65515525,carretera,estacion de hortaleza,7,28033,carretera estacion de hortaleza 7,20094422,2018-12-17,m161105,ae21,cmc 102,mayores,no,medio
4749977,banco pedales en areas de mayores,165,apostol santiago,16,hortaleza,operativo,444469.79,4480846.78,etrs89,40.47645019,-3.65511724,carretera,estacion de hortaleza,7,28033,"estacion de hortaleza, 7",20094422,2018-12-17,m161103,ae21,,mayores,no,medio
4749973,ejercicio de brazos en areas de mayores,166,valdefuentes,16,hortaleza,operativo,443554.62,4482357.83,etrs89,40.49000069,-3.6660478,calle,oña,10,28050,c oña 10,20135901,2017-12-18,m161007,ae21,cmc 105,mayores,no,bajo
4749972,ejercicio de muñeca en areas de mayores,166,valdefuentes,16,hortaleza,operativo,443549.77,4482355.27,etrs89,40.4899773,-3.6661048,calle,oña,10,28050,c oña 10,20135901,2017-12-18,m161006,ae21,cmc 104,mayores,no,medio
4749971,ejercicio de brazos en areas de mayores,166,valdefuentes,16,hortaleza,operativo,443554.28,4482353.49,etrs89,40.48996157,-3.66605142,calle,oña,10,28050,c oña 10,20135901,2017-12-18,m161005,ae21,cmc 102,mayores,no,bajo
4749970,ejercicio de dedos en areas de mayores,166,valdefuentes,16,hortaleza,operativo,443555.26,4482353.01,etrs89,40.48995731,-3.66603982,calle,oña,10,28050,c oña 10,20135901,2017-12-18,m161004,ae21,cmc 103,mayores,no,alto
4749969,banco pedales en areas de mayores,166,valdefuentes,16,hortaleza,operativo,443552.33,4482359.24,etrs89,40.49001323,-3.66607494,calle,oña,10,28050,"oña, 10",20135901,2017-12-18,m161003,ae21,,mayores,no,medio
4749963,ejercicio de brazos en areas de mayores,159,costillares,15,ciudad lineal,operativo,443398.57,4481014.21,etrs89,40.47788615,-3.66776909,calle,jazmin,3,28033,,20134674,2018-01-01,m150709,ae21,,mayores,no,alto
4749961,ejercicio de brazos en areas de mayores,159,costillares,15,ciudad lineal,operativo,443399.11,4481010.47,etrs89,40.4778525,-3.66776238,calle,jazmin,3,28033,,20134674,2018-01-01,m150707,ae21,,mayores,no,alto
4749960,ejercicio de dedos en areas de mayores,159,costillares,15,ciudad lineal,operativo,443398.58,4481010.63,etrs89,40.4778539,-3.66776865,calle,jazmin,3,28033,,20134674,2018-01-01,m150706,ae21,,mayores,no,alto
4749958,banco pedales en areas de mayores,159,costillares,15,ciudad lineal,operativo,443403.22,4481012.91,etrs89,40.47787476,-3.66771411,calle,jazmin,3,28033,,20134674,2018-01-01,m150704,ae21,,mayores,no,alto
4749954,ejercicio de cintura en areas de mayores,153,quintana,15,ciudad lineal,operativo,445717.97,4476660.94,etrs89,40.43882446,-3.64003478,calle,misterios,13,28027,,11108210,2017-12-18,m150608,ae21,,mayores,no,bajo
4749934,banco pedales en areas de mayores,152,pueblo nuevo,15,ciudad lineal,operativo,445291.18,4475802.86,etrs89,40.43106644,-3.64499286,calle,ezequiel solana,41,28017,,11105576,2017-12-18,m150509,ae21,,mayores,no,alto
4749929,ejercicio de muñeca en areas de mayores,152,pueblo nuevo,15,ciudad lineal,operativo,445286.82,4475798.63,etrs89,40.43102805,-3.64504389,calle,ezequiel solana,41,28017,,11105576,2018-12-17,m150503,ae21,,mayores,no,bajo
4746492,banco pedales en areas de mayores,32,adelfas,3,retiro,operativo,443288.245,4472681.344,etrs89,40.402812,-3.66832677,parque,martin luther king,4746492_NUM_VIA_desconocido,28007,parque martin luther king,11011677,2017-12-19,m031209,ae21,banco doble pedales,mayores,no,bajo
4741088,ejercicio de brazos en areas de mayores,86,valverde,8,fuencarral - el pardo,operativo,441501.49,4483582.03,etrs89,40.50088659,-3.69038584,plaza,tres olivos,2,28034,,20136193,2017-12-15,m081308,ae21,poste mpovimiento de brazos,mayores,no,alto
4738618,ejercicio de dedos en areas de mayores,11,palacio,1,centro,operativo,438919.13,4473984.64,etrs89,40.41424363,-3.71993654,calle,segovia,69,28005,,11008009,2017-12-26,m010907,ae21,escalera de dedos cmc-103,mayores,no,bajo
4738617,ejercicio de cintura en areas de mayores,11,palacio,1,centro,operativo,438918.6,4473985.3,etrs89,40.41424954,-3.71994284,calle,segovia,71,28005,,11008010,2017-12-26,m010906,ae21,movimiento de cintura cmc-106,mayores,no,bajo
4738615,ejercicio de brazos en areas de mayores,11,palacio,1,centro,operativo,438915.99,4473987.07,etrs89,40.41426529,-3.71997378,calle,segovia,71,28005,,11008010,2026-12-17,m010904,ae21,recorrido de ondas cmc-105,mayores,no,bajo
4738613,banco pedales en areas de mayores,11,palacio,1,centro,operativo,438909.07,4473985.96,etrs89,40.41425478,-3.72005523,calle,segovia,71,28005,,11008010,2017-12-26,m010902,ae21,banco de pedales bici-city-1,mayores,no,alto
4738610,escalera-rampa en areas de mayores,12,embajadores,1,centro,operativo,440253.07,4473134.43,etrs89,40.40668136,-3.70413521,calle,embajadores,66 b,28005,,31047998,2007-04-24,m010603,ae21,vaiven - escalon - mto. ocho,mayores,no,alto
4738012,banco pedales en areas de mayores,133,palomeras bajas,13,puente de vallecas,operativo,443952.389,4469970.066,etrs89,40.37843217,-3.66026199,calle,puerto de balbaran,127,28018,"puerto de balbaran, 000127",20081324,2010-03-17,m131101,ae21,,mayores,no,alto
4738010,ejercicio de dedos en areas de mayores,133,palomeras bajas,13,puente de vallecas,operativo,443954.86,4469971.38,etrs89,40.37844417,-3.660233,calle,puerto de balbaran,127,28018,"puerto de balbaran, 000127",20081324,2010-03-17,m131108,ae21,,mayores,no,medio
4737970,ejercicio de brazos en areas de mayores,192,valdebernardo,19,vicalvaro,operativo,446964.563,4472606.07,etrs89,40.40237617,-3.624999,calle,ladera de los almendros,14g,28032,"ladera de los almendros, 000014  g",20151606,2001-06-17,m190506,ae21,,mayores,no,medio
4737967,varios juegos en areas de mayores,191,casco historico de vicalvaro,19,vicalvaro,operativo,448584.426,4472808.253,etrs89,40.40429917,-3.60592699,calle,ambroz,3,28032,"ambroz, 000003",20075765,2017-10-05,m190405,ae21,,mayores,no,bajo
4737966,banco pedales en areas de mayores,191,casco historico de vicalvaro,19,vicalvaro,operativo,448582.965,4472805.599,etrs89,40.40427517,-3.605944,4737966_TIPO_VIA_desconocido,ambroz,4737966_NUM_VIA_desconocido,28032,"ambroz, 000001",20075762,2017-10-05,m190401,ae21,,mayores,no,medio
4737965,ejercicio de cintura en areas de mayores,191,casco historico de vicalvaro,19,vicalvaro,operativo,448583.823,4472806.925,etrs89,40.40428717,-3.60593399,calle,ambroz,3,28032,"ambroz, 000003",20075765,2017-05-10,m190403,ae21,,mayores,no,bajo
4737964,ejercicio de dedos en areas de mayores,191,casco historico de vicalvaro,19,vicalvaro,operativo,448584.331,4472806.811,etrs89,40.40428617,-3.605928,calle,ambroz,3,28032,"ambroz, 000003",20075765,2017-05-10,m190404,ae21,,mayores,no,bajo
4737963,banco pedales en areas de mayores,191,casco historico de vicalvaro,19,vicalvaro,operativo,448580.767,4472806.835,etrs89,40.40428617,-3.60597,calle,ambroz,3,28032,"ambroz, 000003",20075765,2017-05-10,m190402,ae21,,mayores,no,bajo
4737961,ejercicio de cintura en areas de mayores,192,valdebernardo,19,vicalvaro,operativo,446964.398,4472606.626,etrs89,40.40238116,-3.62500099,calle,ladera de los almendros,14g,28032,"ladera de los almendros, 000014  g",20151606,1998-01-01,m190505,ae21,,mayores,no,medio
4737959,ejercicio de brazos en areas de mayores,192,valdebernardo,19,vicalvaro,operativo,446961.755,4472604.98,etrs89,40.40236617,-3.625032,calle,ladera de los almendros,14g,28032,"ladera de los almendros, 000014  g",20151606,2001-06-17,m190507,ae21,,mayores,no,alto
4737954,banco pedales en areas de mayores,192,valdebernardo,19,vicalvaro,operativo,446959.129,4472605.554,etrs89,40.40237117,-3.62506299,calle,ladera de los almendros,14g,28032,"ladera de los almendros, 000014  g",20151606,1998-01-01,m190501,ae21,,mayores,no,bajo
4737940,banco pedales en areas de mayores,134,palomeras sureste,13,puente de vallecas,operativo,446178.857,4471071.921,etrs89,40.38850517,-3.63412799,avenida,miguel hernandez,11,28038,"avda miguel hernandez, 000011",31045393,2017-12-12,m131304,ae21,,mayores,no,alto
4737939,banco pedales en areas de mayores,134,palomeras sureste,13,puente de vallecas,operativo,446176.74,4471072.714,etrs89,40.38851217,-3.634153,avenida,miguel hernandez,11,28038,"avda miguel hernandez, 000011",31045393,2017-12-12,m131303,ae21,,mayores,no,bajo
4737937,banco pedales en areas de mayores,135,portazgo,13,puente de vallecas,operativo,445051.084,4471723.589,etrs89,40.39430217,-3.64747099,calle,benjamin palencia,24,28038,"benjamin palencia, 000024",20002314,2017-05-10,m131202,ae21,,mayores,no,bajo
4737935,varios juegos en areas de mayores,135,portazgo,13,puente de vallecas,operativo,445046.751,4471723.066,etrs89,40.39429717,-3.647522,calle,benjamin palencia,24,28038,"benjamin palencia, 000024",20002314,2017-05-10,m131208,ae21,,mayores,no,bajo
4737930,banco pedales en areas de mayores,135,portazgo,13,puente de vallecas,operativo,445037.504,4471723.578,etrs89,40.39430117,-3.647631,calle,benjamin palencia,24,28038,"benjamin palencia, 000024",20002314,2017-05-10,m131203,ae21,,mayores,no,medio
4737891,ejercicio de cintura en areas de mayores,134,palomeras sureste,13,puente de vallecas,operativo,446175.176,4471067.619,etrs89,40.38846617,-3.63417099,avenida,miguel hernandez,11,28038,"avda miguel hernandez, 000011",31045393,2006-07-20,m131309,ae21,,mayores,no,bajo
4737889,varios juegos en areas de mayores,134,palomeras sureste,13,puente de vallecas,operativo,446174.829,4471066.622,etrs89,40.38845717,-3.634175,avenida,miguel hernandez,11,28038,"avda miguel hernandez, 000011",31045393,2017-12-12,m131307,ae21,,mayores,no,alto
4737888,banco pedales en areas de mayores,134,palomeras sureste,13,puente de vallecas,operativo,446176.101,4471066.391,etrs89,40.38845517,-3.63415999,avenida,miguel hernandez,11,28038,"avda miguel hernandez, 000011",31045393,2017-12-12,m131305,ae21,,mayores,no,medio
4737882,ejercicio de brazos en areas de mayores,144,media legua,14,moratalaz,operativo,444559.076,4473491.192,etrs89,40.41019317,-3.65342199,4737882_TIPO_VIA_desconocido,arroyo belincoso,4737882_NUM_VIA_desconocido,28030,"arroyo belincoso, 000013",31003213,1996-01-01,m140407,ae21,,mayores,no,alto
4737881,varios juegos en areas de mayores,144,media legua,14,moratalaz,operativo,444555.757,4473489.996,etrs89,40.41018217,-3.653461,calle,jose del prado y palacio,1b,28030,"jose del prado y palacio, 000001  b",31003436,2017-06-04,m140406,ae21,,mayores,no,alto
4737880,ejercicio de cintura en areas de mayores,144,media legua,14,moratalaz,operativo,444556.691,4473489.989,etrs89,40.41018217,-3.65344999,calle,jose del prado y palacio,1b,28030,"jose del prado y palacio, 000001  b",31003436,2017-04-06,m140405,ae21,,mayores,no,medio
4737879,varios juegos en areas de mayores,144,media legua,14,moratalaz,operativo,444556.954,4473491.208,etrs89,40.41019317,-3.653447,calle,jose del prado y palacio,1b,28030,"jose del prado y palacio, 000001  b",31003436,2017-06-04,m140404,ae21,,mayores,no,bajo
4737878,ejercicio de dedos en areas de mayores,144,media legua,14,moratalaz,operativo,444557.062,4473494.315,etrs89,40.41022117,-3.653446,calle,jose del prado y palacio,1b,28030,"jose del prado y palacio, 000001  b",31003436,2017-06-04,m140403,ae21,,mayores,no,alto
4737872,banco pedales en areas de mayores,141,pavones,14,moratalaz,operativo,445848.407,4472081.333,etrs89,40.39757717,-3.638107,4737872_TIPO_VIA_desconocido,fuente carrantona,4737872_NUM_VIA_desconocido,28030,"fuente carrantona, 000004",20098128,2017-10-12,m140607,ae21,,mayores,no,alto
4737871,ejercicio de brazos en areas de mayores,141,pavones,14,moratalaz,operativo,445846.389,4472072.134,etrs89,40.39749417,-3.63813,calle,encomienda de palacios,268,28030,"encomienda de palacios, 000268",11101254,2017-12-10,m140605,ae21,,mayores,no,alto
4737870,varios juegos en areas de mayores,141,pavones,14,moratalaz,operativo,445845.745,4472065.257,etrs89,40.39743217,-3.638137,calle,encomienda de palacios,268,28030,"encomienda de palacios, 000268",11101254,2017-12-10,m140606,ae21,,mayores,no,medio
4737869,varios juegos en areas de mayores,141,pavones,14,moratalaz,operativo,445848.637,4472077.89,etrs89,40.39754617,-3.638104,4737869_TIPO_VIA_desconocido,fuente carrantona,4737869_NUM_VIA_desconocido,28030,"fuente carrantona, 000004",20098128,2010-12-17,m140603,ae21,,mayores,no,alto
4737868,ejercicio de dedos en areas de mayores,141,pavones,14,moratalaz,operativo,445847.258,4472074.903,etrs89,40.39751917,-3.63811999,4737868_TIPO_VIA_desconocido,fuente carrantona,4737868_NUM_VIA_desconocido,28030,"fuente carrantona, 000004",20098128,1996-01-01,m140604,ae21,,mayores,no,medio
4737864,ejercicio de cintura en areas de mayores,143,marroquina,14,moratalaz,operativo,444728.872,4473181.344,etrs89,40.40741317,-3.651394,calle,arroyo de las pilillas,14,28030,"arroyo de las pilillas, 000014",11101584,1998-01-01,m140506,ae21,,mayores,no,medio
4737862,ejercicio de dedos en areas de mayores,143,marroquina,14,moratalaz,operativo,444724.724,4473182.707,etrs89,40.40742517,-3.651443,calle,arroyo de las pilillas,14,28030,"arroyo de las pilillas, 000014",11101584,2004-01-17,m140507,ae21,,mayores,no,bajo
4737861,varios juegos en areas de mayores,143,marroquina,14,moratalaz,operativo,444726.238,4473180.808,etrs89,40.40740816,-3.65142499,calle,arroyo de las pilillas,14,28030,"arroyo de las pilillas, 000014",11101584,1998-01-01,m140505,ae21,,mayores,no,alto
4737860,varios juegos en areas de mayores,143,marroquina,14,moratalaz,operativo,444731.421,4473181.769,etrs89,40.40741717,-3.65136399,calle,arroyo de las pilillas,14,28030,"arroyo de las pilillas, 000014",11101584,2017-04-12,m140504,ae21,,mayores,no,medio
4737859,banco pedales en areas de mayores,143,marroquina,14,moratalaz,operativo,444725.672,4473184.698,etrs89,40.40744317,-3.651432,calle,arroyo de las pilillas,14,28030,"arroyo de las pilillas, 000014",11101584,2017-04-12,m140501,ae21,,mayores,no,alto
4732019,ejercicio de brazos en areas de mayores,181,casco historico de vallecas,18,villa de vallecas,operativo,447271.588,4469839.123,etrs89,40.37746917,-3.62115199,calle,pico mampodre,8,28031,"pico mampodre, 000008",20151614,2017-12-15,m180404,ae21,,mayores,no,bajo
4732016,varios juegos en areas de mayores,181,casco historico de vallecas,18,villa de vallecas,operativo,447266.91,4469837.934,etrs89,40.37745816,-3.621207,calle,pico mampodre,8,28031,"pico mampodre, 000008",20151614,2017-12-15,m180406,ae21,,mayores,no,medio
4731673,ejercicio de cintura en areas de mayores,14,justicia,1,centro,operativo,441089.07,4475080.1,etrs89,40.42426848,-3.69446358,plaza,salesas,1 b,28004,,31041455,2017-12-26,m010806,ae21,movimiento de cintura (cmc-106),mayores,no,bajo
4731672,ejercicio de brazos en areas de mayores,14,justicia,1,centro,operativo,441086.29,4475081.03,etrs89,40.42427666,-3.69449643,plaza,salesas,1 b,28004,,31041455,2026-12-17,m010805,ae21,escalera de brazos (cmc-102),mayores,no,bajo
4731670,banco pedales en areas de mayores,14,justicia,1,centro,operativo,441091.58,4475077.99,etrs89,40.42424965,-3.69443379,plaza,salesas,1 b,28004,,31041455,2017-12-26,m010803,ae21,banco de pedales (bici-city-1),mayores,no,medio
4731669,banco pedales en areas de mayores,14,justicia,1,centro,operativo,441090.79,4475075.08,etrs89,40.42422338,-3.69444284,plaza,salesas,1 b,28004,,31041455,2017-12-26,m010802,ae21,banco de pedales (bici-city-1),mayores,no,alto
