ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,tipo
17255,area infantil,94,valdezarza,9.0,moncloa - aravaca,operativo,439697.85,4479557.43,etrs89,40.46450246,-3.71128765,calle,san restituto,20,28039.0,"calle san restituto 18-20 , ascendiente 1: 09",11055221.0,2007-03-20,9127,ae21,5,infantil
17257,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,433675.642,4478685.936,etrs89,40.45619291,-3.7822249,calle,golondrina,4,28023.0,"calle golondrina , ascendiente 1: 097 · arava",20063854.0,2006-03-02,9129,ae21,8,infantil
17260,area infantil,96,el plantio,9.0,moncloa - aravaca,operativo,432049.697,4479468.648,etrs89,40.46311239,-3.80148322,calle,rafael boti,20,28023.0,"calle rafael boti 22 post. , ascendiente 1: 0",31009509.0,2008-02-18,9132,ae21,11,infantil
17262,area infantil,95,valdemarin,9.0,moncloa - aravaca,operativo,435091.92,4480418.27,etrs89,40.47191006,-3.76570004,calle,jimena menendez pidal,26,28023.0,"calle jimena menendez pidal 24 , ascendiente",31049085.0,1998-01-01,9134,ae21,12,infantil
17266,area infantil,91,casa de campo,9.0,moncloa - aravaca,operativo,438704.11,4474959.49,etrs89,40.42300969,-3.72256465,paseo,florida,20,28008.0,"paseo la florida 20 , ascendiente 1: 09",20106578.0,2015-04-10,9138,ae21,6,infantil
17268,area infantil,95,valdemarin,9.0,moncloa - aravaca,operativo,432955.44,4479931.93,etrs89,40.46735931,-3.79084978,avenida,valdemarin,121,28023.0,"avenida valdemarin 121 , ascendiente 1: 095",31024470.0,1998-01-01,9140,ae21,14,infantil
17270,area infantil,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,439464.94,4478026.16,etrs89,40.45069124,-3.71388869,paseo,juan xxiii,21,28040.0,"paseo juan xxiii 46 , ascendiente 1: 093 · c",31014661.0,2011-04-14,9142,ae21,14,infantil
17272,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,433611.96,4478306.85,etrs89,40.45277292,-3.78293626,calle,virgen de los rosales,102,28023.0,"calle virgen de los rosales , ascendiente 1:",20102242.0,1998-01-01,9144,ae21,7,infantil
17891,area infantil,145,fontarron,14.0,moratalaz,operativo,444982.69,4472422.81,etrs89,40.40059666,-3.64833726,calle,arroyo fontarron,83,28030.0,"arroyo fontarron, 000083",11102266.0,2001-01-06,14090,ae21,17,infantil
17894,area infantil,144,media legua,14.0,moratalaz,operativo,444296.57,4473491.486,etrs89,40.41017829,-3.65651569,calle,arroyo de la media legua,27,28030.0,"arroyo de la media legua, 000027",20146155.0,2003-01-01,14096,ae21,5,infantil
17896,area infantil,145,fontarron,14.0,moratalaz,operativo,445261.68,4472376.47,etrs89,40.40019758,-3.64504579,calle,encomienda de palacios,60,28030.0,"encomienda de palacios, 000060",11102539.0,2012-01-01,14098,ae21,15,infantil
17898,area infantil,144,media legua,14.0,moratalaz,operativo,444452.464,4473104.415,etrs89,40.40670175,-3.65464467,calle,arroyo de las pilillas,21 b,28030.0,"arroyo de las pilillas, 000021  b",31054159.0,2004-01-01,14105,ae21,21,infantil
17900,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,445756.38,4475720.17,etrs89,40.43035199,-3.63950162,calle,ascao,32,28017.0,"c · calle ascao 39 , ascendiente 1: 152 · pueblo",31042156.0,2008-01-01,15002,ae21,9,infantil
17902,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,445911.75,4475761.48,etrs89,40.43073425,-3.63767352,calle,francisco rioja,19,28017.0,"c · calle francisco rioja zona 2 , ascendiente 1:",20140368.0,2009-01-01,15004,ae21,13,infantil
17904,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,446731.27,4474672.62,etrs89,40.42097803,-3.62792112,calle,matamorosa,11,28017.0,"c · calle pepe isbert 03 , ascendiente 1: 152 · p",11107144.0,2001-01-01,15006,ae21,12,infantil
17906,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,445336.79,4475741.09,etrs89,40.43051298,-3.64444986,calle,ezequiel solana,47,28017.0,"c · calle vital aza , ascendiente 1: 152 · pueblo",31011849.0,2004-01-01,15008,ae21,5,infantil
17908,area infantil,153,quintana,15.0,ciudad lineal,operativo,445195.93,4476221.33,etrs89,40.43482998,-3.64615183,calle,emilio gastesi fernandez,8,28027.0,"c · calle german  perez carrasco 04 , ascendiente",20038894.0,2007-01-01,15010,ae21,4,infantil
17910,area infantil,155,san pascual,15.0,ciudad lineal,operativo,444195.05,4476707.36,etrs89,40.43914184,-3.65799437,calle,salvador de madariaga,9,28027.0,"c · calle salvador de madariaga 09 , ascendiente",20178114.0,2006-01-01,15012,ae21,15,infantil
17912,area infantil,154,la concepcion,15.0,ciudad lineal,operativo,445024.43,4476838.99,etrs89,40.44038287,-3.64822717,calle,indulgencia,8,28027.0,"c · calle indulgencia 10 , ascendiente 1: 154 · c",20128569.0,1998-01-01,15014,ae21,6,infantil
17914,area infantil,154,la concepcion,15.0,ciudad lineal,operativo,445303.62,4476797.87,etrs89,40.44003085,-3.64493184,calle,sol naciente,27,28027.0,"c · calle jose del hierro 41 , ascendiente 1: 154",11110099.0,2001-01-04,15016,ae21,6,infantil
17274,area infantil,97,aravaca,9.0,moncloa - aravaca,operativo,433143.28,4478380.76,etrs89,40.45340115,-3.78847084,calle,escultor peresejo,60,28023.0,"calle escultor peresejo 60 , ascendiente 1: 0",20063772.0,2010-12-04,9146,ae21,7,infantil
17276,area infantil,105,campamento,10.0,latina,operativo,432542.39,4470168.92,etrs89,40.37937802,-3.79468591,paseo,lanceros,5,28024.0,"paseo lanceros del 3 al 5, ascendiente 1: 105 · campam",11066999.0,2001-03-07,10002,ae21,7,infantil
17278,area infantil,105,campamento,10.0,latina,operativo,432873.75,4470296.13,etrs89,40.38055073,-3.79079607,paseo,husares,10,28024.0,"paseo husares 10 , ascendiente 1: 105 · camp",11066901.0,2006-04-10,10005,ae21,4,infantil
17280,area infantil,107,aguilas,10.0,latina,operativo,433570.561,4470468.272,etrs89,40.38215729,-3.7826058,calle,fuente de lima,28,28024.0,"calle fuente de lima post. al colegio jacinto verdaguer, ascendiente 1: 107 · a",20129165.0,1998-01-01,10007,ae21,11,infantil
17282,area infantil,107,aguilas,10.0,latina,operativo,433512.61,4470296.37,etrs89,40.38060411,-3.78327053,avenida,las aguilas,142,28044.0,"calle general fanjul 142 , ascendiente 1: 107",11067533.0,2006-01-24,10009,ae21,7,infantil
17285,area infantil,107,aguilas,10.0,latina,operativo,433794.96,4470363.97,etrs89,40.38123556,-3.77995155,avenida,las aguilas,76,28044.0,"calle general fanjul 76 junto a la renfe, ascendiente 1: 107",11067496.0,2014-02-06,10011,ae21,14,infantil
17287,area infantil,107,aguilas,10.0,latina,operativo,434234.936,4470400.974,etrs89,40.38160375,-3.77477253,avenida,las aguilas,95,28044.0,"calle general fanjul 95 - 97 post , ascendien",11068124.0,2004-12-16,10013,ae21,6,infantil
17289,area infantil,107,aguilas,10.0,latina,operativo,434888.35,4471177.93,etrs89,40.38865419,-3.76715478,calle,onil,12,28044.0,"calle onil c/ peñalba (parque), ascendiente 1: 107 · aguilas , a",20098477.0,2007-01-22,10015,ae21,7,infantil
17291,area infantil,107,aguilas,10.0,latina,operativo,434887.02,4470835.37,etrs89,40.38556817,-3.76713544,calle,navia,15,28044.0,"calle navia 15 zona 1, ascendiente 1: 107 · aguilas",20137000.0,2024-01-04,10018,ae21,9,infantil
17295,area infantil,107,aguilas,10.0,latina,operativo,435096.67,4470567.97,etrs89,40.38317568,-3.76463839,calle,damasquillo,1,28044.0,calle vidauva con c/ damasquillo nº 1 ascendiente 1: 107 · aguilas,20050435.0,2024-05-05,10020,ae21,6,infantil
17297,area infantil,107,aguilas,10.0,latina,operativo,434433.16,4470461.42,etrs89,40.38216389,-3.77244369,avenida,las aguilas,65,28044.0,"calle general fanjul nº 63 al 65 (posterior) jose de cadalso, ascendiente 1: 107 · a",11068150.0,2006-12-27,10023,ae21,11,infantil
17919,area infantil,154,la concepcion,15.0,ciudad lineal,operativo,444722.07,4476399.03,etrs89,40.43639943,-3.65175386,calle,virgen de nuria,15,28027.0,"pq · parque calero , ascendiente 1: 154 · concepc",11109770.0,2006-01-01,15020,ae21,8,infantil
17921,area infantil,153,quintana,15.0,ciudad lineal,operativo,444767.44,4476302.28,etrs89,40.43553087,-3.65121055,calle,virgen de lluc,7,28027.0,"pq · parque calero , ascendiente 1: 153 · quintan",31040728.0,2003-01-01,15022,ae21,9,infantil
17923,area infantil,153,quintana,15.0,ciudad lineal,operativo,444922.65,4476328.56,etrs89,40.43577791,-3.64938296,calle,virgen del sagrario,22,28027.0,"pq · parque calero , ascendiente 1: 153 · quintan",11109109.0,2004-01-01,15024,ae21,6,infantil
17925,area infantil,153,quintana,15.0,ciudad lineal,operativo,445624.09,4476783.19,etrs89,40.43991963,-3.64115211,calle,misterios,49,28027.0,"c · calle los misterios 49 , ascendiente 1: 153 ·",11108413.0,2001-01-06,15026,ae21,13,infantil
17927,area infantil,156,san juan bautista,15.0,ciudad lineal,operativo,444039.67,4477751.52,etrs89,40.44853772,-3.65991832,calle,emiliano barral,8,28043.0,"c · calle emiliano barral , ascendiente 1: 156 ·",20112729.0,2001-01-01,15028,ae21,17,infantil
17931,area infantil,156,san juan bautista,15.0,ciudad lineal,operativo,444381.16,4477968.12,etrs89,40.45051188,-3.65591049,calle,abalos,4,28043.0,"pza · plaza nalda , ascendiente 1: 156 · san juan",31011813.0,2001-01-01,15032,ae21,19,infantil
17933,area infantil,156,san juan bautista,15.0,ciudad lineal,operativo,444053.06,4478172.43,etrs89,40.45233039,-3.65979751,calle,faustina peñalver,13,28043.0,"c · calle faustina peñalver 13 , ascendiente 1: 1",11111755.0,2006-01-01,15034,ae21,17,infantil
17935,area infantil,154,la concepcion,15.0,ciudad lineal,operativo,444112.74,4475977.48,etrs89,40.43256117,-3.65890064,calle,virgen de la alegria,9,28027.0,"c · calle virgen de la alegria  11 , ascendiente",20076576.0,1998-01-01,15037,ae21,7,infantil
17937,area infantil,151,ventas,15.0,ciudad lineal,operativo,444026.64,4475756.72,etrs89,40.43056665,-3.65989624,calle,antonio pirala,2,28017.0,"c · calle antonio pirala 5 , ascendiente 1: 151 ·",20181767.0,2001-01-01,15039,ae21,8,infantil
17939,area infantil,151,ventas,15.0,ciudad lineal,operativo,444368.6,4475746.97,etrs89,40.43050176,-3.65586411,calle,jose villena,18,28017.0,"c · calle benidorm , ascendiente 1: 151 · ventas",31044473.0,2004-01-01,15041,ae21,17,infantil
17940,area infantil,151,ventas,15.0,ciudad lineal,operativo,444084.638,4475328.68,etrs89,40.42671454,-3.65917486,calle,san emilio,39,28017.0,"c · calle san emilio , ascendiente 1: 151 · venta",11104325.0,2007-01-01,15042,ae21,9,infantil
17299,area infantil,107,aguilas,10.0,latina,operativo,434709.148,4470498.957,etrs89,40.38252371,-3.7691964,calle,anselmo lorenzo,2,28044.0,"calle general garcia escamez 2 , ascendiente",11068683.0,2006-12-27,10025,ae21,7,infantil
17301,area infantil,107,aguilas,10.0,latina,operativo,434333.572,4470117.785,etrs89,40.37906045,-3.77358143,calle,blas cabrera,75,28044.0,"calle general romero bassart nº 69 al 75 , as",11068119.0,1998-01-01,10027,ae21,8,infantil
17303,area infantil,107,aguilas,10.0,latina,operativo,434419.61,4469646.43,etrs89,40.37482107,-3.77251945,avenida,aviacion,85,28044.0,"avenida aviacion 85 - 87 post. , ascendiente",11068315.0,2006-09-06,10029,ae21,7,infantil
17305,area infantil,107,aguilas,10.0,latina,operativo,434576.15,4469623.2,etrs89,40.37462411,-3.77067322,calle,soledad cazorla,24,28044.0,"calle general saliquet nº 24 post. , ascendiente 1: 107 · agui",11068328.0,2002-10-06,10030,ae21,4,infantil
17306,area infantil,107,aguilas,10.0,latina,operativo,434722.107,4469751.672,etrs89,40.37579288,-3.7689672,calle,jose de cadalso,92,28044.0,"calle jose de cadalso 92 al final de la calle general saliquet, ascendiente 1: 107",31024038.0,2006-06-05,10031,ae21,9,infantil
17308,area infantil,107,aguilas,10.0,latina,operativo,434968.41,4470466.48,etrs89,40.38225142,-3.76613896,calle,rafael finat,17,28044.0,"calle rafael finat 17 fuerte de navidad , ascendiente 1: 107 ·",11068909.0,1998-01-01,10033,ae21,6,infantil
17310,area infantil,107,aguilas,10.0,latina,operativo,435408.061,4469737.645,etrs89,40.37571997,-3.76088598,calle,virgen del camino,9,28044.0,"parque cruces virgen del camino (zona 4), ascendiente 1: 107 · aguilas",11068527.0,2004-12-15,10035,ae21,4,infantil
17312,area infantil,107,aguilas,10.0,latina,operativo,435297.15,4469793.87,etrs89,40.37621786,-3.7621981,calle,virgen del camino,7,28044.0,"parque cruces virgen del camino (zona 3), ascendiente 1: 107 · aguilas",11068526.0,2004-12-15,10037,ae21,14,infantil
17314,area infantil,104,aluche,10.0,latina,operativo,436376.68,4471683.53,etrs89,40.39332384,-3.74967101,calle,los yebenes,105,28047.0,"parque cerro almodovar los yebenes , ascendien",31044422.0,2005-06-23,10039,ae21,8,infantil
17316,area infantil,104,aluche,10.0,latina,operativo,436730.08,4471652.48,etrs89,40.39307105,-3.74550416,calle,marcelino castillo,16,28047.0,"parque cerro almodovar marcelino castillo con c/ jose maruelo, ascendiente 1: 104",11064416.0,2005-01-24,10040,ae21,7,infantil
17318,area infantil,107,aguilas,10.0,latina,operativo,435068.14,4469721.16,etrs89,40.37554505,-3.7648882,plaza,rabasa,5,28044.0,"plaza rabasa , ascendiente 1: 107 · aguilas",11068544.0,2007-01-03,10042,ae21,8,infantil
17942,area infantil,151,ventas,15.0,ciudad lineal,operativo,444868.57,4475132.1,etrs89,40.42499596,-3.64991677,calle,santa felicidad,11,28017.0,"c · calle santa felicidad 17-19-21 , ascendiente",11103801.0,2004-01-01,15044,ae21,11,infantil
17944,area infantil,151,ventas,15.0,ciudad lineal,operativo,444265.27,4474736.3,etrs89,40.42139018,-3.65699364,avenida,marques de corbera,2,28017.0,"pq · parque la elipa , ascendiente 1: 151 · venta",20104438.0,2001-01-04,15046,ae21,8,infantil
17946,area infantil,155,san pascual,15.0,ciudad lineal,operativo,444701.52,4477080.03,etrs89,40.44253288,-3.65205541,plaza,platon,3,28027.0,"pza · plaza platon , ascendiente 1: 155 · san pas",31011839.0,2008-01-01,15048,ae21,7,infantil
17948,area infantil,151,ventas,15.0,ciudad lineal,operativo,444662.3,4475117.09,etrs89,40.42484705,-3.65234693,calle,maria teresa saenz de heredia,47,28017.0,"av · avenida marques de corbera 38 , ascendiente",31042106.0,2007-01-01,15051,ae21,5,infantil
17950,area infantil,151,ventas,15.0,ciudad lineal,operativo,444919.65,4475505.77,etrs89,40.42836557,-3.64934702,calle,hermanos gomez,50,28017.0,"c · calle francisco villaespesa , ascendiente 1:",20094902.0,2004-01-01,15053,ae21,14,infantil
17952,area infantil,151,ventas,15.0,ciudad lineal,operativo,444897.8,4475470.08,etrs89,40.42804261,-3.64960151,avenida,marques de corbera,67,28017.0,"av · avenida marques de corbera , ascendiente 1:",20038412.0,2004-01-01,15055,ae21,18,infantil
17954,area infantil,151,ventas,15.0,ciudad lineal,operativo,445193.27,4475366.32,etrs89,40.4271274,-3.64610947,avenida,daroca,89,28017.0,"c · calle arriaga 3 , ascendiente 1: 151 · ventas",20117832.0,2004-01-01,15057,ae21,19,infantil
17956,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,445526.89,4475149.09,etrs89,40.42519238,-3.64215809,calle,arriaga,53,28017.0,"pq · parque arriaga , ascendiente 1: 152 · pueblo",11106777.0,2004-01-01,15059,ae21,13,infantil
17958,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,446139.8,4474881.2,etrs89,40.42281897,-3.63491051,calle,francisco largo caballero,4,28017.0,"av · avenida francisco largo caballero , ascendie",31031998.0,2004-01-01,15061,ae21,11,infantil
17960,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,446283.52,4474882.75,etrs89,40.42284223,-3.63321655,calle,villaescusa,11,28017.0,"av · avenida largo caballero , ascendiente 1: 152",11107061.0,1998-01-01,15063,ae21,20,infantil
17962,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,446769.7,4474391.72,etrs89,40.41844998,-3.62744463,calle,nicolas salmeron,23,28017.0,"c · calle nicolas salmeron , ascendiente 1: 152 ·",20076626.0,1999-01-01,15065,ae21,10,infantil
17322,area infantil,107,aguilas,10.0,latina,operativo,434021.82,4469888.03,etrs89,40.3769661,-3.77722991,calle,navalmoral de la mata,42,28044.0,"calle navalmoral de la mata con c/ talayuela, ascendiente 1:",11067998.0,2004-12-15,10048,ae21,5,infantil
17326,area infantil,107,aguilas,10.0,latina,operativo,434262.53,4469749.33,etrs89,40.37573566,-3.77438026,calle,valle inclan,99,28044.0,"calle valle inclan 99, ascendiente 1: 107 ·",11068082.0,2005-05-05,10051,ae21,7,infantil
17328,area infantil,103,lucero,10.0,latina,operativo,436281.53,4473124.18,etrs89,40.40629452,-3.75093626,calle,villasandino,25,28011.0,"calle villasandino 25 parodia , ascendiente 1: 103 ·",20075534.0,1998-01-01,10053,ae21,7,infantil
17331,area infantil,101,los carmenes,10.0,latina,operativo,437297.367,4472526.611,etrs89,40.4009885,-3.73890648,calle,concejal francisco jose jimenez martin,7,28047.0,"parque concejal fco. jose jimenez martin con c/ viñegra zona 2, asc",31012807.0,2005-01-12,10056,ae21,6,infantil
17333,area infantil,105,campamento,10.0,latina,operativo,434609.612,4472041.929,etrs89,40.39641558,-3.77052734,calle,cardaño,6,28024.0,"calle cardaño plaza patricio martinez, ascendiente 1: 105 · campamen",11066174.0,2014-12-04,10059,ae21,8,infantil
17335,area infantil,103,lucero,10.0,latina,operativo,435793.844,4472277.344,etrs89,40.39862843,-3.75659785,calle,sepulveda,220,28011.0,"calle barberan y collar los yebenes (zona 1), ascendiente 1: 103",31024735.0,2007-02-02,10061,ae21,9,infantil
17337,area infantil,103,lucero,10.0,latina,operativo,435631.959,4472649.244,etrs89,40.40196615,-3.75854293,paseo,extremadura,325,28011.0,"calle concejal fco. jose jimenez martin junto al paseo de extremadura (parque) (zona i), asc",31018163.0,2005-03-17,10063,ae21,6,infantil
17339,area infantil,103,lucero,10.0,latina,operativo,436363.64,4472623.26,etrs89,40.40178832,-3.74991857,calle,monsalupe,1,28047.0,"calle monsalupe 01 c/ carboneras (zona i), ascendiente 1: 103 · luc",20087214.0,2004-12-17,10065,ae21,6,infantil
17341,area infantil,101,los carmenes,10.0,latina,operativo,437325.88,4472713.1,etrs89,40.40267062,-3.73858886,calle,viñegra,6,28047.0,"calle viñegra zona 2, ascendiente 1: 101 · carmenes",20089359.0,2005-04-28,10068,ae21,7,infantil
17345,area infantil,103,lucero,10.0,latina,operativo,436113.78,4472741.373,etrs89,40.40283319,-3.75287464,calle,cebreros,152,28011.0,"calle cebreros 152 frente a c/ alverja (zona 1), ascendiente 1: 103 · luc",11063574.0,2007-02-02,10071,ae21,8,infantil
17347,area infantil,103,lucero,10.0,latina,operativo,436652.69,4472939.23,etrs89,40.40465674,-3.746544,calle,cebreros,50,28011.0,"parque cebreros zona 1, ascendiente 1: 103 · lucer",11063107.0,2007-02-02,10073,ae21,15,infantil
17963,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,446206.82,4474661.06,etrs89,40.42084016,-3.63410189,calle,nicolas salmeron,7,28017.0,"pq · parque la almudena , ascendiente 1: 152 · pu",20076677.0,2002-01-01,15066,ae21,11,infantil
17965,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,446657.08,4474502.49,etrs89,40.41944065,-3.62878133,calle,jose maria rodero,1,28017.0,"c · calle jose maria rodero , ascendiente 1: 152",20125811.0,1998-01-01,15068,ae21,18,infantil
17967,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,446332.35,4475340.29,etrs89,40.42696717,-3.63267959,calle,valle guerra,14,28017.0,"c · calle valleguerra 14 , ascendiente 1: 152 · p",11107243.0,2001-01-05,15070,ae21,19,infantil
17969,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,446543.01,4475264.44,etrs89,40.42629743,-3.63018991,calle,gandhi,73,28017.0,"c · calle gandhi 75 , ascendiente 1: 152 · pueblo",11107219.0,2004-01-01,15072,ae21,15,infantil
17971,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,446559.49,4475153.02,etrs89,40.42529475,-3.62998628,calle,gabriel montero,5,28017.0,"c · calle gandhi , ascendiente 1: 152 · pueblo nu",20076103.0,2001-01-01,15074,ae21,9,infantil
17973,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,445875.453,4476276.184,etrs89,40.43536863,-3.63814525,calle,doctor cirajas,1,28017.0,"c · calle doctor cirajas 10-12 , ascendiente 1: 1",31032470.0,,15076,ae21,12,infantil
17975,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,445997.62,4476216.19,etrs89,40.43483611,-3.63669985,calle,virgen de la vega,5,28017.0,"c · calle virgen de la vega 9-11 , ascendiente 1:",20079715.0,1998-01-01,15078,ae21,17,infantil
17977,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,446055.25,4475961.17,etrs89,40.43254249,-3.63599877,plaza,vilaflor,4,28017.0,"pza · plaza vilaflor 04 , ascendiente 1: 152 · pu",11107491.0,2008-01-01,15080,ae21,10,infantil
17979,area infantil,159,costillares,15.0,ciudad lineal,operativo,443876.96,4481553.53,etrs89,40.48277706,-3.66217326,calle,jazmin,41,28033.0,"c · calle jazmin 39 , ascendiente 1: 159 · costil",11112780.0,2007-01-01,15083,ae21,5,infantil
17981,area infantil,159,costillares,15.0,ciudad lineal,operativo,443087.01,4481358.5,etrs89,40.48096637,-3.67147545,calle,caleruega,52,28033.0,"c · calle caleruega 50 , ascendiente 1: 159 · cos",20133327.0,1998-01-01,15085,ae21,8,infantil
17983,area infantil,159,costillares,15.0,ciudad lineal,operativo,443564.32,4480709.88,etrs89,40.47515589,-3.66578665,calle,golfo de salonica,1,28033.0,"c · calle golfo de salonica , ascendiente 1: 159",20039186.0,2001-01-04,15088,ae21,13,infantil
17349,area infantil,103,lucero,10.0,latina,operativo,436712.32,4472931.54,etrs89,40.404592,-3.74584056,calle,sepulveda,109,28011.0,"calle sepulveda nº109-111 , ascendiente 1: 10",11063172.0,2017-08-06,10075,ae21,7,infantil
17351,area infantil,103,lucero,10.0,latina,operativo,436428.35,4473009.58,etrs89,40.40527339,-3.74919465,calle,cebreros,82,28011.0,"calle cebreros 82 , ascendiente 1: 103 · luce",11063054.0,2005-06-22,10077,ae21,16,infantil
17354,area infantil,102,puerta del angel,10.0,latina,operativo,438171.328,4473313.006,etrs89,40.40813804,-3.72868465,calle,caramuel,60,28011.0,"parque caramuel c/ caramuel 60, ascendiente 1: 102 · puert",11061207.0,2005-01-17,10080,ae21,9,infantil
17356,area infantil,101,los carmenes,10.0,latina,operativo,438444.074,4473080.898,etrs89,40.40606732,-3.72544798,paseo,ermita del santo,66,28011.0,"parque ermita pso. ermita del santo con via carpetana, ascendiente 1: 101 · carmene",20075161.0,2020-02-07,10082,ae21,23,infantil
17358,area infantil,103,lucero,10.0,latina,operativo,436223.25,4472098.93,etrs89,40.3970542,-3.75152033,calle,cuart de poblet,131,28047.0,"parque cerro de la mica frente al nº 131 de la c/ cuart de poblet, ascendiente 1: 103",11063812.0,2004-12-17,10084,ae21,4,infantil
17360,area infantil,101,los carmenes,10.0,latina,operativo,436875.766,4472427.043,etrs89,40.4000597,-3.74386448,calle,concejal francisco jose jimenez martin,120,28047.0,"calle concejal fco. jose jimenez martin c/ alhambra, asc",20086518.0,2005-01-17,10086,ae21,27,infantil
17362,area infantil,104,aluche,10.0,latina,operativo,435655.733,4471018.192,etrs89,40.38727483,-3.75809798,calle,valmojado,267,28047.0,"calle valmojado 267 , ascendiente 1: 104 · al",11064795.0,2007-01-03,10090,ae21,7,infantil
17364,area infantil,104,aluche,10.0,latina,operativo,437005.89,4471566.08,etrs89,40.39231363,-3.74224603,calle,via carpetana,312,28047.0,"via carpetana laguna, ascendiente 1: 104 · aluc",31044399.0,2007-02-13,10092,ae21,6,infantil
17366,area infantil,103,lucero,10.0,latina,operativo,436478.09,4472008.77,etrs89,40.39626148,-3.74850864,calle,duquesa de parcent,66,28047.0,"calle cuart de poblet frente nº 68, ascendiente 1: 103 ·",11063823.0,2005-01-17,10094,ae21,7,infantil
17368,area infantil,105,campamento,10.0,latina,operativo,434271.37,4471869.65,etrs89,40.394837,-3.77449489,calle,cine,34,28024.0,"calle cine 34 , ascendiente 1: 105 · campamen",11066746.0,2020-02-01,10096,ae21,5,infantil
17370,area infantil,105,campamento,10.0,latina,operativo,434335.18,4471879.28,etrs89,40.39492878,-3.77374406,calle,cine,34,28024.0,"calle daniel segovia fte c/ montehermoso (c/ cine nº 34 post.), ascendiente 1: 105 · c",11066746.0,1998-01-01,10101,ae21,10,infantil
17985,area infantil,159,costillares,15.0,ciudad lineal,operativo,443109.91,4481511.1,etrs89,40.48234263,-3.67121898,calle,caleruega,65,28033.0,"c · calle caleruega 61 , ascendiente 1: 159 · cos",11112721.0,2007-01-01,15091,ae21,8,infantil
17988,area infantil,156,san juan bautista,15.0,ciudad lineal,operativo,444936.74,4477952.39,etrs89,40.45040717,-3.64935759,calle,gregorio benitez,7,28043.0,"c · calle gregorio benitez , ascendiente 1: 156 ·",20077522.0,1998-01-01,15094,ae21,6,infantil
17990,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,446902.36,4474029.37,etrs89,40.41519418,-3.62585076,calle,malmoe,2,28022.0,"c · calle fuente carrantona , ascendiente 1: 152",31041860.0,2006-01-01,15096,ae21,16,infantil
17992,area infantil,152,pueblo nuevo,15.0,ciudad lineal,operativo,445971.13,4475268.35,etrs89,40.42629571,-3.63693159,calle,emilio ferrari,146,28017.0,"c · calle emilio ferrari , ascendiente 1: 152 · p",11106833.0,,15098,ae21,13,infantil
17994,area infantil,155,san pascual,15.0,ciudad lineal,operativo,444718.47,4476756.1,etrs89,40.43961587,-3.65182737,calle,martinez villergas,6,28027.0,"c · calle martinez villergas  , ascendiente 1: 15",11110893.0,2008-01-01,15100,ae21,10,infantil
17996,area infantil,153,quintana,15.0,ciudad lineal,operativo,445764.9,4476804.35,etrs89,40.44011944,-3.63949371,calle,arturo soria,15,28027.0,"c · calle arturo soria 24 , ascendiente 1: 153 ·",11108306.0,2004-01-01,15102,ae21,15,infantil
17998,area infantil,154,la concepcion,15.0,ciudad lineal,operativo,445310.06,4477278.07,etrs89,40.44435718,-3.64489725,calle,arturo soria,55 a,28027.0,"c · calle arturo soria 55 , ascendiente 1: 154 ·",11110391.0,2003-01-01,15104,ae21,11,infantil
18000,area infantil,156,san juan bautista,15.0,ciudad lineal,operativo,444675.97,4478064.45,etrs89,40.45139935,-3.65244241,calle,arturo soria,140,28043.0,"c · calle arturo soria 140 , ascendiente 1: 156 ·",11111378.0,2001-01-04,15106,ae21,11,infantil
18002,area infantil,158,atalaya,15.0,ciudad lineal,operativo,443616.52,4479473.37,etrs89,40.46402038,-3.66506098,calle,arturo soria,230,28033.0,"c · calle arturo soria 230 , ascendiente 1: 158 ·",11112319.0,1999-01-01,15108,ae21,9,infantil
